step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
180,TRANSFER,509822.41,C630274125,50816.0,0.0,C140553795,0.0,509822.41,0,0
285,CASH_OUT,48662.96,C2053871419,4260.0,0.0,C624049909,112886.41,161549.37,0,0
612,CASH_OUT,217094.88,C2146319483,448.0,0.0,C909295905,167998.61,385093.49,0,0
637,TRANSFER,48605.54,C1685971043,48605.54,0.0,C1679848510,0.0,0.0,1,0
236,PAYMENT,13359.98,C407046722,0.0,0.0,M641322734,0.0,0.0,0,0
350,CASH_OUT,209183.52,C1961491982,0.0,0.0,C350417286,1305178.79,1514362.31,0,0
15,PAYMENT,15183.15,C2027969576,306351.58,291168.42,M144520548,0.0,0.0,0,0
208,CASH_IN,79056.15,C1801985224,21564723.76,21643779.91,C2010409956,173158.28,94102.13,0,0
162,CASH_IN,458071.21,C794538512,52176.0,510247.21,C45682072,147486.59,0.0,0,0
284,PAYMENT,6928.66,C1521918647,544649.0,537720.34,M2053184767,0.0,0.0,0,0
380,CASH_IN,323574.39,C1633003693,9600288.7,9923863.09,C1246356701,439286.87,115712.48,0,0
242,TRANSFER,3139423.35,C1851386700,3139423.35,0.0,C659106449,0.0,0.0,1,0
619,PAYMENT,6099.46,C2139414036,0.0,0.0,M694789858,0.0,0.0,0,0
156,CASH_OUT,245437.29,C2036714687,0.0,0.0,C340535885,6753020.3,6998457.59,0,0
210,CASH_OUT,47790.76,C552855453,0.0,0.0,C277844925,355214.51,403005.27,0,0
253,CASH_OUT,367320.4,C86721351,11566.0,0.0,C1581819049,0.0,367320.4,0,0
301,CASH_IN,31907.75,C825542311,3510249.64,3542157.39,C2029318794,2237316.4,2205408.64,0,0
283,TRANSFER,370402.72,C1867721402,294.0,0.0,C357266912,383343.99,753746.71,0,0
299,CASH_IN,75496.57,C16467354,2324449.5,2399946.07,C1774061886,3708896.3,3633399.72,0,0
162,CASH_OUT,212593.6,C788302038,49851.0,0.0,C45056546,0.0,212593.6,0,0
25,TRANSFER,802382.45,C127098115,802382.45,0.0,C1570699013,0.0,0.0,1,0
379,PAYMENT,23738.11,C616596569,41961.0,18222.89,M506221789,0.0,0.0,0,0
260,PAYMENT,16087.13,C1641977610,0.0,0.0,M46225676,0.0,0.0,0,0
283,PAYMENT,28245.37,C867804288,0.0,0.0,M2109007275,0.0,0.0,0,0
177,TRANSFER,178503.45,C47077712,178503.45,0.0,C798319481,0.0,0.0,1,0
42,CASH_IN,47027.29,C1485506093,51206.0,98233.29,C441429474,0.0,0.0,0,0
308,CASH_IN,162657.54,C87794338,3817542.86,3980200.4,C2112781116,1924157.76,1761500.22,0,0
350,CASH_OUT,302600.85,C789713102,0.0,0.0,C1801593913,580755.72,883356.57,0,0
277,CASH_OUT,62667.78,C749773503,933.0,0.0,C415774072,0.0,62667.78,0,0
203,PAYMENT,3873.23,C971228564,139964.51,136091.28,M951238135,0.0,0.0,0,0
307,CASH_IN,33681.27,C115982783,11559394.78,11593076.06,C1093237534,230076.81,196395.53,0,0
492,CASH_OUT,245935.68,C970873059,49555.0,0.0,C34564073,399829.0,645764.68,0,0
332,CASH_IN,134222.17,C852970207,19831.0,154053.17,C1186052033,54636.79,0.0,0,0
303,PAYMENT,3460.96,C631086260,0.0,0.0,M210741289,0.0,0.0,0,0
283,TRANSFER,156640.54,C863180773,258391.0,101750.46,C1738984878,494365.19,651005.73,0,0
177,CASH_IN,138080.12,C1345237516,7870674.62,8008754.74,C1770482883,239318.25,101238.12,0,0
13,CASH_OUT,27709.38,C1721192407,257495.13,229785.75,C1043819802,188888.08,35630.33,0,0
189,CASH_OUT,88531.3,C516963527,0.0,0.0,C514210477,3845618.24,3934149.54,0,0
275,CASH_IN,144927.04,C1563239845,2672047.14,2816974.19,C1375569803,552043.33,407116.29,0,0
34,TRANSFER,1462355.44,C2112073607,1462355.44,0.0,C399994587,0.0,0.0,1,0
163,CASH_OUT,123969.24,C1121832620,94743.0,0.0,C29337889,1508352.15,1632321.4,0,0
16,PAYMENT,26482.5,C1400457276,450246.78,423764.28,M2075073229,0.0,0.0,0,0
15,CASH_OUT,300465.8,C2125748739,15525.0,0.0,C357289099,66374.05,575914.25,0,0
371,PAYMENT,4535.68,C182390855,21096.0,16560.32,M1995604683,0.0,0.0,0,0
374,CASH_IN,40549.32,C1218265473,4074329.81,4114879.13,C1697456342,193627.36,153078.04,0,0
450,CASH_OUT,422261.63,C2033019735,422261.63,0.0,C1759587587,872573.61,1294835.24,1,0
96,PAYMENT,2950.4,C247170836,586.0,0.0,M1906751866,0.0,0.0,0,0
302,CASH_OUT,8358.87,C1851667621,1636.0,0.0,C914552538,21086.75,29445.62,0,0
134,PAYMENT,5096.99,C156294122,558.0,0.0,M1882622274,0.0,0.0,0,0
361,TRANSFER,3421212.04,C398903352,3421212.04,0.0,C2067388128,0.0,0.0,1,0
63,CASH_OUT,197226.65,C1388614734,197226.65,0.0,C693288034,0.0,197226.65,1,0
184,CASH_OUT,286496.24,C148241880,387.0,0.0,C833456373,967342.16,1253838.4,0,0
346,PAYMENT,35403.05,C386696033,0.0,0.0,M1982899483,0.0,0.0,0,0
183,CASH_OUT,32348.55,C1473978380,531961.29,499612.75,C697903122,173573.22,205921.77,0,0
377,CASH_OUT,467078.04,C1771264146,12661.0,0.0,C1582658891,710301.18,1177379.22,0,0
394,PAYMENT,13548.13,C805460142,0.0,0.0,M2094699279,0.0,0.0,0,0
277,CASH_IN,68865.4,C1760572533,1658181.63,1727047.03,C667457446,104097.52,35232.12,0,0
379,PAYMENT,10463.39,C1991308928,50096.94,39633.55,M1391551659,0.0,0.0,0,0
297,CASH_IN,238058.53,C207905414,8352765.39,8590823.91,C1297401768,5024296.82,4786238.29,0,0
300,CASH_OUT,262580.58,C1461042113,29617.0,0.0,C1917111159,0.0,262580.58,0,0
394,CASH_OUT,73281.54,C2104860799,0.0,0.0,C1466483160,1853701.56,1926983.1,0,0
260,CASH_IN,95306.74,C1033026288,153742.01,249048.75,C1401051343,184833.61,89526.87,0,0
202,PAYMENT,11541.27,C1343757949,46590.0,35048.73,M98789026,0.0,0.0,0,0
159,CASH_OUT,474052.54,C642633931,474052.54,0.0,C372032326,29256.42,503308.95,1,0
403,PAYMENT,4081.16,C876273854,0.0,0.0,M36630442,0.0,0.0,0,0
501,TRANSFER,10000000.0,C50880393,18020192.15,8020192.15,C590550775,0.0,0.0,1,0
328,CASH_OUT,338210.12,C1709872935,11073.0,0.0,C1428081821,406403.56,744613.69,0,0
323,PAYMENT,42427.25,C472759170,10468.0,0.0,M1156361322,0.0,0.0,0,0
338,TRANSFER,119443.3,C1091303521,119443.3,0.0,C900573262,0.0,0.0,1,0
403,CASH_OUT,107123.8,C1508633760,203093.48,95969.68,C318470929,819683.79,926807.59,0,0
161,CASH_OUT,93442.02,C911053159,0.0,0.0,C555907432,241609.65,335051.68,0,0
277,TRANSFER,615476.52,C1570897461,543.0,0.0,C1295494407,0.0,615476.52,0,0
692,CASH_OUT,221669.92,C867294958,4569.0,0.0,C1202031303,0.0,221669.92,0,0
518,PAYMENT,15229.69,C1520744612,709.0,0.0,M885587043,0.0,0.0,0,0
402,PAYMENT,16981.67,C1810270978,11054.0,0.0,M2075403382,0.0,0.0,0,0
182,TRANSFER,1486052.97,C204628834,1486052.97,0.0,C1711881431,0.0,0.0,1,0
351,CASH_OUT,113659.33,C320147182,0.0,0.0,C1994359806,248390.57,362049.91,0,0
394,CASH_OUT,154691.54,C799169,0.0,0.0,C897807594,670294.2,824985.74,0,0
15,CASH_OUT,39713.28,C1404885898,0.0,0.0,C1795377601,1274866.51,1314579.79,1,0
9,TRANSFER,1861448.05,C159600904,0.0,0.0,C874023329,3452617.66,5314065.71,0,0
33,CASH_OUT,290659.08,C1953608002,1852.0,0.0,C79941471,0.0,290659.08,0,0
129,PAYMENT,1887.34,C1035722536,0.0,0.0,M1495943125,0.0,0.0,0,0
283,PAYMENT,38760.03,C1222849165,0.0,0.0,M1593536911,0.0,0.0,0,0
183,PAYMENT,26003.65,C371641343,422953.78,396950.13,M1175205839,0.0,0.0,0,0
120,CASH_OUT,377919.58,C1005458940,377919.58,0.0,C1404789740,617276.1,995195.68,1,0
305,CASH_OUT,78482.6,C1045849068,0.0,0.0,C1249851093,582036.58,660519.18,0,0
305,PAYMENT,10569.66,C422257091,339.0,0.0,M667372063,0.0,0.0,0,0
38,PAYMENT,1883.76,C276693759,0.0,0.0,M430266051,0.0,0.0,0,0
328,PAYMENT,8066.41,C105748119,52821.0,44754.59,M1459401554,0.0,0.0,0,0
9,PAYMENT,11720.51,C1485281097,37661.0,25940.49,M1674159356,0.0,0.0,0,0
375,CASH_IN,417714.39,C1482353771,2582107.56,2999821.95,C972287816,4497227.48,4079513.09,0,0
167,CASH_IN,122160.18,C958377908,3897446.93,4019607.11,C1511764194,446635.5,324475.32,0,0
348,CASH_IN,300781.49,C963754740,591944.63,892726.12,C22833780,803426.32,502644.83,0,0
237,PAYMENT,2115.59,C1773772126,0.0,0.0,M975683006,0.0,0.0,0,0
282,TRANSFER,31294.14,C1182806104,0.0,0.0,C1283155668,1887292.82,1918586.96,0,0
123,TRANSFER,6351930.74,C270791126,6351930.74,0.0,C1396625273,0.0,0.0,1,0
192,TRANSFER,1764326.19,C1959772119,1764326.19,0.0,C195893407,0.0,0.0,1,0
718,TRANSFER,8851.38,C1268545631,8851.38,0.0,C1588541391,0.0,0.0,1,0
377,CASH_OUT,286744.17,C2047014756,80797.0,0.0,C354618852,0.0,286744.17,0,0
251,TRANSFER,530372.65,C260561553,0.0,0.0,C22560529,1462032.79,1992405.44,0,0
138,CASH_OUT,475401.5,C2133519889,0.0,0.0,C1099317230,2421357.74,2896759.24,0,0
204,PAYMENT,1433.75,C1748042230,1224.0,0.0,M1077643168,0.0,0.0,0,0
380,PAYMENT,12939.74,C2138139402,53517.0,40577.26,M865506739,0.0,0.0,0,0
584,TRANSFER,645135.6,C956307325,645135.6,0.0,C59005653,0.0,0.0,1,0
342,CASH_OUT,22402.21,C1793833133,22402.21,0.0,C1824897036,192795.07,215197.27,1,0
149,TRANSFER,661558.27,C644461702,661558.27,0.0,C1700734681,0.0,0.0,1,0
476,CASH_OUT,458081.93,C271083132,0.0,0.0,C1766973538,10462736.16,10920818.09,0,0
266,PAYMENT,2805.98,C1893755197,67.0,0.0,M750826886,0.0,0.0,0,0
351,PAYMENT,18399.66,C1896866186,10629.0,0.0,M1615991519,0.0,0.0,0,0
330,TRANSFER,44742.44,C960397693,216230.04,171487.6,C1145048124,1063734.05,1108476.49,0,0
303,PAYMENT,9196.29,C586213906,0.0,0.0,M1979672260,0.0,0.0,0,0
625,CASH_OUT,3020974.53,C1499479163,3020974.53,0.0,C1579821297,943032.19,3964006.72,1,0
206,PAYMENT,2372.13,C1625713928,44746.0,42373.87,M100067914,0.0,0.0,0,0
371,PAYMENT,849.23,C2046910200,121979.15,121129.92,M855719636,0.0,0.0,0,0
18,CASH_IN,90460.36,C1839070528,6779998.84,6870459.2,C1543521210,947961.48,858354.75,0,0
547,TRANSFER,68919.76,C952619727,81411.0,12491.24,C1658512254,0.0,68919.76,0,0
398,CASH_IN,55962.62,C251976035,8642993.18,8698955.81,C273761368,2213866.5,2157903.88,0,0
17,CASH_OUT,43295.64,C1861634893,0.0,0.0,C2094453295,739865.3,783160.95,0,0
288,TRANSFER,722832.95,C385531487,722832.95,0.0,C674306325,0.0,0.0,1,0
15,CASH_IN,63457.77,C1486640746,26341782.49,26405240.26,C255654563,1518172.29,1454714.52,0,0
279,CASH_OUT,144307.73,C747581912,0.0,0.0,C917487300,250016.4,394324.13,0,0
394,CASH_OUT,514315.08,C1663369612,24749.0,0.0,C1965811865,0.0,514315.08,0,0
406,PAYMENT,8066.37,C535687592,21995.0,13928.63,M236814068,0.0,0.0,0,0
236,PAYMENT,26398.08,C664384729,0.0,0.0,M320511613,0.0,0.0,0,0
724,CASH_OUT,309488.9,C2064051443,309488.9,0.0,C782792546,924407.13,1233896.04,1,0
164,CASH_OUT,64458.68,C1346334662,0.0,0.0,C654611294,1789639.56,1854098.24,0,0
521,CASH_OUT,98086.09,C939463498,98086.09,0.0,C2076838677,0.0,98086.09,1,0
328,CASH_IN,59665.35,C411548433,5815479.48,5875144.83,C738908999,2412084.37,2352419.02,0,0
180,PAYMENT,1256.86,C2119202360,0.0,0.0,M1246504600,0.0,0.0,0,0
332,TRANSFER,291170.62,C1220716586,31921.8,0.0,C1906548196,2616572.2,2907742.82,0,0
217,CASH_OUT,387103.66,C1971037810,21374.94,0.0,C638253315,4222794.0,4609897.66,0,0
255,CASH_OUT,56022.77,C1667468708,50604.0,0.0,C213913595,50588.43,106611.2,0,0
473,TRANSFER,417620.07,C1833923167,417620.07,0.0,C2045180381,0.0,0.0,1,0
275,CASH_OUT,131139.06,C1777961753,11140.0,0.0,C185304152,2767777.34,2898916.4,0,0
398,CASH_IN,157526.08,C2131241040,3955747.89,4113273.98,C2134800665,742761.6,585235.51,0,0
276,CASH_OUT,179120.45,C549079474,0.0,0.0,C1620923540,424614.01,603734.46,0,0
37,CASH_OUT,27957.97,C530497138,0.0,0.0,C1436345407,292889.39,320847.36,0,0
138,CASH_IN,179672.42,C1850283786,1152.0,180824.42,C1455322201,0.0,0.0,0,0
710,CASH_IN,116953.42,C1181037843,156.0,117109.42,C968864244,163380.38,46426.96,0,0
329,PAYMENT,35383.69,C165601205,303223.0,267839.31,M1142877536,0.0,0.0,0,0
203,CASH_IN,110771.18,C1852693326,760782.67,871553.85,C184885832,939107.16,828335.98,0,0
232,CASH_IN,253157.59,C495071315,25948.0,279105.59,C1758165764,1833848.95,1580691.35,0,0
39,CASH_OUT,81870.7,C1389598958,617.0,0.0,C116829635,98615.46,180486.17,0,0
309,CASH_OUT,37062.82,C90046182,0.0,0.0,C1178956186,7919413.09,7956475.91,0,0
373,CASH_OUT,479512.51,C2092854609,13579.0,0.0,C1332239269,28132.63,507645.14,0,0
190,PAYMENT,5235.01,C1856144785,16065.0,10829.99,M1696629864,0.0,0.0,0,0
237,PAYMENT,1496.58,C2111442402,9916.0,8419.42,M1141166448,0.0,0.0,0,0
684,PAYMENT,1826.91,C2062195036,461238.23,459411.33,M306731238,0.0,0.0,0,0
252,PAYMENT,40689.78,C833076146,358.0,0.0,M1696601059,0.0,0.0,0,0
489,TRANSFER,934314.89,C984959096,934314.89,0.0,C134109335,0.0,0.0,1,0
252,TRANSFER,430738.84,C1035748145,0.0,0.0,C2090195007,842388.68,1273127.52,0,0
131,CASH_IN,790857.31,C311155574,20311.0,811168.31,C1796098013,1571710.97,780853.66,0,0
164,CASH_IN,88431.64,C156541310,5349641.3,5438072.94,C65198970,1778797.98,1690366.34,0,0
260,CASH_OUT,141606.25,C2132800424,0.0,0.0,C1184081138,567538.77,660973.37,0,0
13,PAYMENT,7518.99,C709992846,0.0,0.0,M382767974,0.0,0.0,0,0
186,CASH_IN,483197.46,C2076471529,14798.0,497995.46,C1744568759,30719.22,0.0,0,0
526,CASH_OUT,319883.28,C804647095,319883.28,0.0,C2035017998,102882.01,422765.29,1,0
323,CASH_OUT,606397.82,C285802664,0.0,0.0,C87524447,2177340.76,2783738.58,0,0
43,CASH_OUT,56710.94,C1494307949,36943.0,0.0,C928051601,0.0,56710.94,0,0
184,PAYMENT,5302.41,C728301174,0.0,0.0,M1864224976,0.0,0.0,0,0
546,CASH_OUT,56458.29,C1802508791,0.0,0.0,C249141992,9318970.94,9375429.23,0,0
14,CASH_OUT,100390.48,C1938424331,83212.0,0.0,C220751692,177120.03,55382.02,0,0
13,CASH_OUT,7206.11,C1542815560,0.0,0.0,C471192303,290669.95,297876.06,0,0
369,PAYMENT,9095.5,C1497997859,11560.0,2464.5,M1242390053,0.0,0.0,0,0
252,CASH_OUT,331155.42,C276201350,0.0,0.0,C214250662,1761611.65,2092767.07,0,0
93,PAYMENT,1525.29,C150738823,25586.0,24060.71,M1558792203,0.0,0.0,0,0
36,PAYMENT,49313.07,C910294215,0.0,0.0,M1991734760,0.0,0.0,0,0
346,CASH_OUT,364193.77,C68190631,14347.0,0.0,C444363448,0.0,364193.77,0,0
139,CASH_OUT,210674.17,C349716380,21454.0,0.0,C832514217,71685.38,282359.55,0,0
136,PAYMENT,23379.57,C590014553,1932.0,0.0,M1604916254,0.0,0.0,0,0
324,TRANSFER,679478.83,C1981144998,302226.0,0.0,C1500514335,699842.41,1379321.24,0,0
371,PAYMENT,4073.82,C405846675,0.0,0.0,M203649990,0.0,0.0,0,0
301,CASH_IN,284280.98,C1449689931,13702688.1,13986969.08,C178948260,6654964.1,6370683.12,0,0
155,TRANSFER,640112.96,C368130390,0.0,0.0,C1196011542,1953625.35,2593738.32,0,0
303,TRANSFER,696372.34,C533023278,10547.0,0.0,C668812908,0.0,696372.34,0,0
155,CASH_IN,162703.57,C1695711198,8787959.01,8950662.58,C1768668778,560771.87,398068.3,0,0
371,CASH_OUT,7203.52,C688258266,182116.0,174912.48,C1427407308,0.0,7203.52,0,0
234,TRANSFER,716441.85,C1224722420,0.0,0.0,C2024626824,1241215.37,1957657.22,0,0
353,CASH_OUT,18518.29,C915906453,485347.0,466828.71,C1779676475,1901088.32,1919606.61,0,0
524,CASH_OUT,129901.96,C1066863216,0.0,0.0,C1300753775,1681389.53,1811291.49,0,0
212,CASH_OUT,150365.07,C2058790468,0.0,0.0,C315326886,1548891.29,1699256.35,0,0
181,PAYMENT,18027.29,C1290696148,198.0,0.0,M854831128,0.0,0.0,0,0
264,TRANSFER,718615.18,C1238355499,7074.0,0.0,C929879449,653163.1,1371778.29,0,0
295,TRANSFER,1748611.28,C872116979,1748611.28,0.0,C1742807255,0.0,0.0,1,0
35,CASH_IN,310987.42,C870897035,1935212.45,2246199.86,C2031889590,8568058.59,8257071.18,0,0
307,CASH_IN,211786.15,C1121246405,2068478.3,2280264.46,C1461360888,381981.65,170195.49,0,0
350,CASH_OUT,225917.86,C986756912,0.0,0.0,C615822936,958359.72,1184277.58,0,0
167,CASH_IN,154283.81,C994021716,7323732.37,7478016.18,C1378740328,235187.38,80903.57,0,0
186,CASH_OUT,188714.58,C1545814059,9973.0,0.0,C333643988,48176.06,236890.65,0,0
663,CASH_OUT,202952.03,C1256769742,202952.03,0.0,C1042309658,2738806.2,2941758.22,1,0
480,CASH_OUT,181104.66,C1368229796,181104.66,0.0,C491258942,205812.52,386917.18,1,0
119,CASH_OUT,94793.66,C432341984,42901.09,0.0,C917091212,290904.01,385697.67,0,0
121,TRANSFER,43357.65,C91294902,43357.65,0.0,C995709534,0.0,0.0,1,0
322,CASH_IN,382946.24,C93678913,1908.0,384854.24,C2044742166,28611.41,0.0,0,0
36,PAYMENT,52241.81,C30207674,176.0,0.0,M99534952,0.0,0.0,0,0
352,CASH_OUT,112102.69,C882912385,1285.0,0.0,C133744618,231081.65,343184.33,0,0
697,CASH_OUT,620791.47,C47005930,620791.47,0.0,C2048724307,1409463.69,2030255.17,1,0
379,CASH_IN,334481.29,C1374766077,16171946.29,16506427.58,C1732080599,1423457.77,1088976.48,0,0
382,PAYMENT,72407.13,C101668226,2260.74,0.0,M392527439,0.0,0.0,0,0
65,CASH_OUT,3760068.04,C1824157901,3760068.04,0.0,C675598051,622555.65,4382623.69,1,0
436,TRANSFER,59841.44,C1440545718,59841.44,0.0,C1822077806,0.0,0.0,1,0
401,CASH_OUT,30467.69,C1055328635,30467.69,0.0,C1732514770,625616.25,656083.94,1,0
446,TRANSFER,239095.53,C1938630563,239095.53,0.0,C138592034,0.0,0.0,1,0
325,PAYMENT,26402.82,C1157418157,280.0,0.0,M12660017,0.0,0.0,0,0
183,CASH_OUT,99506.11,C889173169,29771.0,0.0,C137817813,39627.0,85355.64,0,0
351,DEBIT,397.76,C830100568,0.0,0.0,C1413529274,75437.93,75835.69,0,0
153,PAYMENT,4680.65,C708766217,0.0,0.0,M550548951,0.0,0.0,0,0
351,PAYMENT,8832.34,C454972308,22312.0,13479.66,M1626453981,0.0,0.0,0,0
233,CASH_OUT,118645.88,C1113472578,0.0,0.0,C978998942,304060.99,602764.7,0,0
158,PAYMENT,7040.47,C1192518649,10001.0,2960.53,M282487667,0.0,0.0,0,0
370,CASH_OUT,171496.01,C157436339,0.0,0.0,C1225203070,1479488.97,1650984.99,0,0
321,CASH_OUT,206293.76,C1730994465,0.0,0.0,C1650414402,439047.88,645341.64,0,0
187,PAYMENT,5642.26,C2011048002,49700.0,44057.74,M1515954696,0.0,0.0,0,0
371,PAYMENT,6685.66,C2109978447,0.0,0.0,M1305491668,0.0,0.0,0,0
36,CASH_OUT,364495.82,C1880700241,164581.0,0.0,C440591026,2866039.89,3230535.7,0,0
13,TRANSFER,953723.86,C57810377,0.0,0.0,C250987587,4030933.32,4806627.36,0,0
286,CASH_IN,449980.62,C837494948,757726.76,1207707.38,C163013215,2002788.48,1552807.86,0,0
143,CASH_OUT,3222396.0,C492515699,3222396.0,0.0,C527244596,112132.82,3334528.82,1,0
11,CASH_OUT,179888.22,C95539945,0.0,0.0,C491496851,773861.1,758989.75,0,0
355,CASH_IN,268600.04,C1429410690,25608.0,294208.04,C1218463452,1969970.71,1701370.67,0,0
522,CASH_OUT,92472.66,C1867985801,0.0,0.0,C1093196957,283293.5,375766.16,0,0
381,PAYMENT,3766.73,C350391282,401.0,0.0,M1459289001,0.0,0.0,0,0
250,PAYMENT,5526.21,C1213997177,649.0,0.0,M839514010,0.0,0.0,0,0
226,CASH_OUT,100572.11,C1126829838,0.0,0.0,C410239278,4305005.14,4405577.25,0,0
307,CASH_OUT,341810.31,C1985798411,0.0,0.0,C493887983,416757.99,758568.3,0,0
372,CASH_OUT,345324.69,C241450181,391.0,0.0,C732398219,9935525.83,10280850.53,0,0
550,CASH_OUT,1613281.82,C1712762290,1613281.82,0.0,C382134181,2312268.26,3925550.08,1,0
164,TRANSFER,401186.04,C342045198,0.0,0.0,C763220565,2153309.65,2554495.69,0,0
323,CASH_OUT,22815.11,C1169718658,83226.0,60410.89,C1593535189,635212.25,658027.36,0,0
13,PAYMENT,4689.59,C1899839991,0.0,0.0,M319876083,0.0,0.0,0,0
398,TRANSFER,371771.44,C345189504,371771.44,0.0,C305070019,0.0,0.0,1,0
20,PAYMENT,11943.05,C1353486069,5052.0,0.0,M1953448520,0.0,0.0,0,0
384,CASH_OUT,50807.39,C1562378160,11086.16,0.0,C1009514550,184469.7,235277.09,0,0
139,PAYMENT,4342.54,C1306801783,0.0,0.0,M579307260,0.0,0.0,0,0
379,CASH_OUT,42878.17,C2047520789,24364.0,0.0,C1331749033,1393133.49,1436011.66,0,0
685,TRANSFER,73110.82,C1808244239,73110.82,0.0,C1237294806,0.0,0.0,1,0
251,CASH_OUT,143836.47,C1367229319,0.0,0.0,C1219735992,577736.87,721573.34,0,0
20,PAYMENT,4329.63,C1492411064,0.0,0.0,M976507752,0.0,0.0,0,0
177,PAYMENT,8130.76,C1155615208,21789.0,13658.24,M1417572258,0.0,0.0,0,0
263,PAYMENT,1065.0,C931026522,79641.0,78576.0,M1616853286,0.0,0.0,0,0
300,CASH_IN,182518.33,C866537674,8659253.5,8841771.83,C1914212117,859959.52,677441.18,0,0
378,PAYMENT,12464.79,C1678284304,26927.0,14462.21,M1990145652,0.0,0.0,0,0
227,CASH_OUT,535375.63,C78188549,1733.0,0.0,C1705635286,47051.27,582426.91,0,0
229,TRANSFER,780066.22,C613775492,780066.22,0.0,C1417943880,0.0,0.0,1,0
2,DEBIT,3817.82,C1691678663,30406.0,26588.18,C1234250905,11132.03,0.0,0,0
9,PAYMENT,16419.36,C281636830,147959.0,131539.64,M1803623155,0.0,0.0,0,0
350,CASH_OUT,576226.12,C808823436,170375.0,0.0,C640641734,0.0,576226.12,0,0
691,TRANSFER,527945.26,C499893376,45722.0,0.0,C1511291409,2142917.24,2670862.49,0,0
439,TRANSFER,112656.24,C260785530,112656.24,0.0,C1654926688,0.0,0.0,1,0
154,PAYMENT,12093.93,C126524649,19963.0,7869.07,M2085259460,0.0,0.0,0,0
257,CASH_OUT,98463.54,C240561801,0.0,0.0,C1191018714,134629.68,233093.22,0,0
203,CASH_IN,624793.51,C1905016544,133100.0,757893.51,C1627286114,225679.22,0.0,0,0
671,CASH_OUT,152724.32,C1062499255,152724.32,0.0,C455705565,0.0,152724.32,1,0
161,CASH_IN,157719.42,C1875905314,5552485.39,5710204.81,C616019135,1251523.59,1093804.17,0,0
428,CASH_IN,116624.76,C166792157,1938112.94,2054737.7,C1830086949,581551.52,464926.76,0,0
210,CASH_IN,170474.58,C1800393514,9110602.03,9281076.61,C881080422,182835.57,12360.99,0,0
200,TRANSFER,54380.21,C910554500,54380.21,0.0,C1125661425,0.0,0.0,1,0
422,CASH_OUT,2897907.81,C35276012,2897907.81,0.0,C824786916,351034.56,3248942.38,1,0
274,CASH_OUT,9893.79,C249625969,276739.0,266845.21,C1923553108,11474.24,21368.02,0,0
207,CASH_OUT,165627.31,C893806075,39627.0,0.0,C1898874463,2113342.06,2278969.36,0,0
186,PAYMENT,4400.64,C1296115455,0.0,0.0,M1416414482,0.0,0.0,0,0
330,CASH_IN,9879.7,C2051980012,1024726.59,1034606.29,C1894560810,974599.15,964719.45,0,0
370,TRANSFER,243118.94,C1343535445,243118.94,0.0,C1908664816,0.0,0.0,1,0
251,CASH_IN,73606.7,C346738647,4073227.49,4146834.2,C723498115,127971.8,54365.1,0,0
161,CASH_OUT,316789.15,C1119146014,623511.93,306722.78,C652791762,1650302.26,1967091.41,0,0
673,CASH_OUT,888905.27,C1419832653,888905.27,0.0,C471935282,220392.44,1109297.71,1,0
324,CASH_OUT,79126.47,C8460997,0.0,0.0,C502295547,11799137.11,12011411.48,0,0
138,PAYMENT,18499.49,C1176447118,10624.0,0.0,M530963137,0.0,0.0,0,0
139,CASH_OUT,104637.89,C513548423,0.0,0.0,C484208373,109604.26,214242.15,0,0
380,CASH_IN,66131.25,C1285505022,21409.0,87540.25,C1578952662,475578.24,409446.99,0,0
394,CASH_IN,64384.07,C777516097,18924363.95,18988748.01,C1745415484,975059.05,910674.98,0,0
484,TRANSFER,156220.74,C1677319859,156220.74,0.0,C581356334,0.0,0.0,1,0
564,TRANSFER,1246169.57,C1236436870,1246169.57,0.0,C970108067,0.0,0.0,1,0
402,PAYMENT,13388.65,C536321144,0.0,0.0,M192641058,0.0,0.0,0,0
229,TRANSFER,281695.22,C280133995,0.0,0.0,C1183907787,1246358.61,1528053.83,0,0
187,TRANSFER,2069064.79,C1230009249,1285.0,0.0,C2069258529,213175.57,2282240.36,0,0
299,TRANSFER,280968.68,C1712588686,0.0,0.0,C2142703715,5247736.78,5528705.46,0,0
204,CASH_IN,310925.15,C477545575,10357.0,321282.15,C8169608,31175.94,0.0,0,0
158,CASH_OUT,381536.55,C941235246,22171.0,0.0,C1259593311,0.0,381536.55,0,0
43,CASH_IN,402358.55,C1621854481,104285.0,506643.55,C566434959,0.0,0.0,0,0
133,PAYMENT,13889.48,C1189881734,493972.73,480083.25,M881612048,0.0,0.0,0,0
730,TRANSFER,10000000.0,C476780134,27316255.05,17316255.05,C1150932816,0.0,0.0,1,0
379,PAYMENT,5768.31,C252059236,0.0,0.0,M878484332,0.0,0.0,0,0
20,CASH_OUT,62517.59,C1929144061,0.0,0.0,C533856205,109630.85,172148.44,0,0
153,CASH_IN,29075.31,C1564682016,4769766.8,4798842.11,C660528547,1553865.94,1316469.87,0,0
314,TRANSFER,271150.29,C213083209,271150.29,0.0,C1918913776,0.0,0.0,1,0
133,PAYMENT,3729.07,C128471679,2559.0,0.0,M339998546,0.0,0.0,0,0
163,PAYMENT,4342.93,C1259805404,7233.0,2890.07,M1760938981,0.0,0.0,0,0
